"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.url","Answer.category.label","Approve","Reject"
"338431Z1FL0LQI6YTQOQ0XFZQCGORS","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3S4AW7T80C395BZXVOHMP7VHHD9L42","A2JAMNGL6SDAHQ","Submitted","Tue Nov 12 13:41:45 PST 2019","Tue Nov 12 13:42:03 PST 2019","Mon Nov 18 13:42:03 PST 2019","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Parallel Lines Junior Boys","Rock"
"382GHPVPHSCP3NBEZG8L416E37143V","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","36ZN444YTSJBJ319T5ZIBP9UH0EOI0","A29BLVQALSAGAP","Submitted","Tue Nov 12 13:39:27 PST 2019","Tue Nov 12 13:40:00 PST 2019","Mon Nov 18 13:40:00 PST 2019","","","","33","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Le Goudron (Edit) YACHT","Electronic"
"3R868ACW4SX60WBRFO5VHR8W878ZG9","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","31JLPPHS2VFWT0JQ82SV7J75YIJ3OH","A22DDO8NILSX6O","Submitted","Tue Nov 12 13:42:40 PST 2019","Tue Nov 12 14:06:19 PST 2019","Mon Nov 18 14:06:19 PST 2019","","","","1419","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Do I Wanna Know? Arctic Monkeys","Indie"
"32TZXEA1OL5TTKXZCCU2G8RH5NN413","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","31UV0MXWNRXPBTVROQ3J2J93059I5P","A3HL65WT1I6OU1","Submitted","Tue Nov 12 13:37:52 PST 2019","Tue Nov 12 13:38:28 PST 2019","Mon Nov 18 13:38:28 PST 2019","","","","36","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Cinema - Skrillex Remix Benny Benassi","Electronic"
"3RTFSSG7T8RISTKNFSI4VFJMNMQWLM","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3DBQWDE4Y7JHPU6IL6GB7R5KM445NT","A29BLVQALSAGAP","Submitted","Tue Nov 12 13:39:15 PST 2019","Tue Nov 12 13:39:26 PST 2019","Mon Nov 18 13:39:26 PST 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Sneakin’ Drake","Hip Hop"
"3BJKPTD2QCX13AB6P7APU7LMPKXTRJ","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","337RC3OW06N8ZOICFKI9YXVUUX7VLP","AY0R6NKZJK1L2","Submitted","Tue Nov 12 13:49:12 PST 2019","Tue Nov 12 13:58:41 PST 2019","Mon Nov 18 13:58:41 PST 2019","","","","569","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Double Bubble Trouble M.I.A.","Electronic"
"3W0XM68YZPGE7MM2X4HINPGD29CK18","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3PXX5PX6LYJCURT2DC2JO7LCXTRBAG","A15KCQFKBAK0M7","Submitted","Tue Nov 12 13:39:47 PST 2019","Tue Nov 12 13:40:13 PST 2019","Mon Nov 18 13:40:13 PST 2019","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Childs Play Drake","Hip Hop"
"3FDWKV9VCNNP67D3K44ID4DE2B5MUF","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3RXCAC0YISAU2K8YW0AJTR6ENIIG8X","AG491SO5WFQ8X","Submitted","Tue Nov 12 13:38:54 PST 2019","Tue Nov 12 13:42:51 PST 2019","Mon Nov 18 13:42:51 PST 2019","","","","237","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Take Care Drake","Hip Hop"
"3WGCNLZJKFT6TGGS5NVVJCLNI0G1DD","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3Z4AIRP3C7YND6J3MP1823J1C3B1XV","A35UHVQ3SWLWBY","Submitted","Tue Nov 12 18:42:33 PST 2019","Tue Nov 12 18:43:08 PST 2019","Mon Nov 18 18:43:08 PST 2019","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Love Song Sara Bareilles","Pop"
"3ODOP6T3AS50I5FVVGUGLR1MXT142K","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3TE22NPXPCXD73SCPWI53QT6VRE44S","A2JAMNGL6SDAHQ","Submitted","Tue Nov 12 13:40:26 PST 2019","Tue Nov 12 13:46:39 PST 2019","Mon Nov 18 13:46:39 PST 2019","","","","373","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Gyöngyhajú lány Omega","Rock"
"3A3KKYU7P322YB28F4JJVSYBNRGWMO","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3WJ1OXY92B1TSTVVA0I9X5VBPN68AE","A153J31AVDX32V","Submitted","Tue Nov 12 13:39:22 PST 2019","Tue Nov 12 13:39:33 PST 2019","Mon Nov 18 13:39:33 PST 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Blurred Lines Robin Thicke","Indie"
"334ZEL5JX60XRX6B8FOVQ7KVCEZOSG","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3QECW5O0KIMFK7B2I22NGQBCBMQT5I","A3FSDH6HUZPNQ8","Submitted","Tue Nov 12 13:42:40 PST 2019","Tue Nov 12 13:48:10 PST 2019","Mon Nov 18 13:48:10 PST 2019","","","","330","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Careless Dusky","Electronic"
"3IKMEYR0LWGLW74YG8HWS8QIUFQK2P","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3JBT3HLQF9NFZT2K890J0KHANICPZF","A1QRO7EU8B0J4U","Submitted","Tue Nov 12 13:38:50 PST 2019","Tue Nov 12 13:39:43 PST 2019","Mon Nov 18 13:39:43 PST 2019","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Look at You George McCrae","Rock"
"3ECKRY5B1QHKWNHM5C5Y23LCNK0ZI1","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3P529IW9KZ6J3RWMF5D5GBS863ILFQ","A2VIGMJ1CENNNE","Submitted","Tue Nov 12 13:42:06 PST 2019","Tue Nov 12 13:42:37 PST 2019","Mon Nov 18 13:42:37 PST 2019","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Swimming Pools (Drank) - Extended Version Kendrick Lamar","Hip Hop"
"3ZZAYRN1I6CY6XJQXFTL0CGHEXDOT5","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3Y5140Z9DY1T43DA85CX0PEKR5APII","A2VAOQ8P5M2Y8D","Submitted","Tue Nov 12 13:37:52 PST 2019","Tue Nov 12 13:38:14 PST 2019","Mon Nov 18 13:38:14 PST 2019","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Ive Seen Footage Death Grips","Electronic"
"3BFF0DJK8XXD4PBJ4WAUKHQIBMGTS7","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3CFVK00FWM6NKY3BECA1M5FVD4F6L8","A2E86HP0ZU8LO4","Submitted","Tue Nov 12 13:40:15 PST 2019","Tue Nov 12 13:40:44 PST 2019","Mon Nov 18 13:40:44 PST 2019","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=How Did I Get Here ODESZA","Electronic"
"3K8CQCU3KEM8GTN8R5YJ87NBSHQWNO","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3X1FV8S5JYCSDW4B4TLTL5QMYGJVGH","AY0R6NKZJK1L2","Submitted","Tue Nov 12 13:38:08 PST 2019","Tue Nov 12 13:46:02 PST 2019","Mon Nov 18 13:46:02 PST 2019","","","","474","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Beautiful Girls - Radio Disney Version Sean Kingston","Pop"
"3ZURAPD28883R0UOWTQL7CO8UDW1FO","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","31Q0U3WYDQ0TYRDC4CXA846DA9V17X","A23L106F5YQY8T","Submitted","Tue Nov 12 13:42:52 PST 2019","Tue Nov 12 13:43:08 PST 2019","Mon Nov 18 13:43:08 PST 2019","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Digital Animal Honey Claws","Rock"
"3VDVA3ILID0950QJ7DW3PXOKVSW1GN","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","326O153BMJJ8Z18Y7DVBFGZ3LT2EDM","A1XE1L4XWYHSYX","Submitted","Tue Nov 12 13:44:04 PST 2019","Tue Nov 12 13:44:45 PST 2019","Mon Nov 18 13:44:45 PST 2019","","","","41","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Subways - In Flagranti Extended Edit The Avalanches","Indie"
"329E6HTMSWNAHP0HK8V1BIVA0TQK30","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3GA6AFUKOP9M1JX34PX5NAA4MW4H36","A14UJPO621M1X0","Submitted","Tue Nov 12 13:40:11 PST 2019","Tue Nov 12 13:42:52 PST 2019","Mon Nov 18 13:42:52 PST 2019","","","","161","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Black Out Days Phantogram","Indie"
"3EQPA8A374HGRY1SNUQYE40C0ZPZJD","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3UWN2HHPUZQIVW4TX2TJ02FC0OKSNQ","A1L3VZLK8DCFNM","Submitted","Tue Nov 12 14:46:34 PST 2019","Tue Nov 12 14:49:12 PST 2019","Mon Nov 18 14:49:12 PST 2019","","","","158","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Donme Dolap - Baris K Edit Modern Folk Üçlüsü","Pop"
"3BCRDCM0ODF9E8NZ3ATZIL7UAKSK66","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3E7TUJ2EGD7R45HHZ2FPN2YSUWN9D8","AY0R6NKZJK1L2","Submitted","Tue Nov 12 13:53:33 PST 2019","Tue Nov 12 14:01:17 PST 2019","Mon Nov 18 14:01:17 PST 2019","","","","464","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Bang! Bang! Joe Cuba","Reggae"
"3JTPR5MTZSXDV4NLYRJUQFTUEPHK5Q","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3ZDAD0O1T2YOMQVCO8LI892W4L0TXS","A1ZRIMODLBPQH6","Submitted","Tue Nov 12 13:43:43 PST 2019","Tue Nov 12 13:44:34 PST 2019","Mon Nov 18 13:44:34 PST 2019","","","","51","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Cemalim Erkin Koray","Hip Hop"
"3SV8KD29L4DB2I7A5FQAFJ0PFOPZKC","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3SB5N7Y3O4PCKV3V1WX40C0W4K70GV","A1DA6S5V66LLDW","Submitted","Tue Nov 12 13:38:31 PST 2019","Tue Nov 12 13:38:43 PST 2019","Mon Nov 18 13:38:43 PST 2019","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Every 1s A Winner - Single Version Hot Chocolate","Pop"
"3QMELQS6Y5WV1C0UTU2WJXT85CMR66","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","34HJIJKLP6HC1GBR9SJSCGTJ8BAV4U","A2JAMNGL6SDAHQ","Submitted","Tue Nov 12 13:38:05 PST 2019","Tue Nov 12 13:39:59 PST 2019","Mon Nov 18 13:39:59 PST 2019","","","","114","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=One Night Lil Yachty","Hip Hop"
"32LAQ1JNT9ATJ23NT15UZI86WJ1TUN","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","374TNBHA8CG0UFTUC0DPMIYIMKVYQP","A23L106F5YQY8T","Submitted","Tue Nov 12 13:43:50 PST 2019","Tue Nov 12 13:43:56 PST 2019","Mon Nov 18 13:43:56 PST 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Unbound Cathedrals","Indie"
"3UAU495MIIDD6AYFXKJV582JXBKOUW","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:17 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:17 PST 2019","","","3LOZAJ85YEYU2R1Z5T1M7MT648NX24","A3CZ0WLG1D0Q42","Submitted","Tue Nov 12 13:42:02 PST 2019","Tue Nov 12 13:42:27 PST 2019","Mon Nov 18 13:42:27 PST 2019","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Oh lala PNL","R&B"
"3XBYQ44Z6PP6B6SSO1KVH6T3HZCTWM","3EOS91U1V0XUTG2UX8GENP0OUZNYBM","Select genre for each song","Select from a list of categories what genre best describes the song","music, genre, classification, songs","$0.01","Tue Nov 12 13:37:18 PST 2019","1","BatchId:3833222;OriginalHitTemplateId:928390929;","18000","518400","Thu Nov 14 13:37:18 PST 2019","","","3SNLUL3WO588M9TCAU842BTBGQXULY","A2X8VQ62EQADWD","Submitted","Tue Nov 12 13:41:29 PST 2019","Tue Nov 12 13:46:04 PST 2019","Mon Nov 18 13:46:04 PST 2019","","","","275","0% (0/0)","0% (0/0)","0% (0/0)","https://www.google.com/search?q=Operate ASTR","Indie"
