"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Answer.sentiment.label","Approve","Reject"
"3W0XM68YZPGE7MM2X4HINPGDWXO1K7","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:06 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:06 PDT 2019","","","31JLPPHS2VFWT0JQ82SV7J75IDHO3A","A3JP94W2FLW2XH","Submitted","Sat Aug 03 11:22:17 PDT 2019","Sat Aug 03 11:23:11 PDT 2019","Tue Aug 06 11:23:11 PDT 2019","","","","54","0% (0/0)","0% (0/0)","0% (0/0)","I have to say that this office really has it together, they are so organized and friendly!  Dr. J. Phillipp is a great dentist, very friendly and professional.  The dental assistants that helped in my procedure were amazing, Jewel and Bailey helped me to feel comfortable!  I don't have dental insurance, but they have this insurance through their office you can purchase for $80 something a year and this gave me 25% off all of my dental work, plus they helped me get signed up for care credit which I knew nothing about before this visit!  I highly recommend this office for the nice synergy the whole office has!","Somewhat Positive"
"3W0XM68YZPGE7MM2X4HINPGDWXO1K7","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:06 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:06 PDT 2019","","","37FMASSAYDCR09C0P0UW559VUWVBIT","AKSJ3C5O3V9RB","Submitted","Sat Aug 03 11:21:34 PDT 2019","Sat Aug 03 11:39:12 PDT 2019","Tue Aug 06 11:39:12 PDT 2019","","","","1058","0% (0/0)","0% (0/0)","0% (0/0)","I have to say that this office really has it together, they are so organized and friendly!  Dr. J. Phillipp is a great dentist, very friendly and professional.  The dental assistants that helped in my procedure were amazing, Jewel and Bailey helped me to feel comfortable!  I don't have dental insurance, but they have this insurance through their office you can purchase for $80 something a year and this gave me 25% off all of my dental work, plus they helped me get signed up for care credit which I knew nothing about before this visit!  I highly recommend this office for the nice synergy the whole office has!","Very Positive"
"3W0XM68YZPGE7MM2X4HINPGDWXO1K7","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:06 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:06 PDT 2019","","","3C44YUNSI2ACWSXOGRBM9SY7JV2DPE","A7Y7B7E5NNGR1","Submitted","Sat Aug 03 11:21:56 PDT 2019","Sat Aug 03 11:22:53 PDT 2019","Tue Aug 06 11:22:53 PDT 2019","","","","57","0% (0/0)","0% (0/0)","0% (0/0)","I have to say that this office really has it together, they are so organized and friendly!  Dr. J. Phillipp is a great dentist, very friendly and professional.  The dental assistants that helped in my procedure were amazing, Jewel and Bailey helped me to feel comfortable!  I don't have dental insurance, but they have this insurance through their office you can purchase for $80 something a year and this gave me 25% off all of my dental work, plus they helped me get signed up for care credit which I knew nothing about before this visit!  I highly recommend this office for the nice synergy the whole office has!","Somewhat Positive"
"3W0XM68YZPGE7MM2X4HINPGDWXO1K7","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:06 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:06 PDT 2019","","","3SUWZRL0MZY9ESTJXQNX9APBO2DE62","ACAJFF4MF5S5X","Submitted","Sat Aug 03 11:22:31 PDT 2019","Sat Aug 03 11:23:30 PDT 2019","Tue Aug 06 11:23:30 PDT 2019","","","","59","0% (0/0)","0% (0/0)","0% (0/0)","I have to say that this office really has it together, they are so organized and friendly!  Dr. J. Phillipp is a great dentist, very friendly and professional.  The dental assistants that helped in my procedure were amazing, Jewel and Bailey helped me to feel comfortable!  I don't have dental insurance, but they have this insurance through their office you can purchase for $80 something a year and this gave me 25% off all of my dental work, plus they helped me get signed up for care credit which I knew nothing about before this visit!  I highly recommend this office for the nice synergy the whole office has!","Very Positive"
"3W0XM68YZPGE7MM2X4HINPGDWXO1K7","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:06 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:06 PDT 2019","","","3WEV0KO0OND99KDG88FG4X3I6F9DSU","A13CLN8L5HFT46","Submitted","Sat Aug 03 11:22:06 PDT 2019","Sat Aug 03 11:25:01 PDT 2019","Tue Aug 06 11:25:01 PDT 2019","","","","175","0% (0/0)","0% (0/0)","0% (0/0)","I have to say that this office really has it together, they are so organized and friendly!  Dr. J. Phillipp is a great dentist, very friendly and professional.  The dental assistants that helped in my procedure were amazing, Jewel and Bailey helped me to feel comfortable!  I don't have dental insurance, but they have this insurance through their office you can purchase for $80 something a year and this gave me 25% off all of my dental work, plus they helped me get signed up for care credit which I knew nothing about before this visit!  I highly recommend this office for the nice synergy the whole office has!","Very Positive"
"3GMLHYZ0LEIP0O2H37ST7Z0L59UYUY","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:06 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:06 PDT 2019","","","34FNN24DCNUB1TAWS8PMO73RAJ7Y5L","A926VCMV1J536","Submitted","Sat Aug 03 11:22:19 PDT 2019","Sat Aug 03 11:22:27 PDT 2019","Tue Aug 06 11:22:27 PDT 2019","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","Went in for a lunch. Steak sandwich was delicious, and the Caesar salad had an absolutely delicious dressing, with a perfect amount of dressing, and distributed perfectly across each leaf. I know I'm going on about the salad ... But it was perfect.

Drink prices were pretty good.

The Server, Dawn, was friendly and accommodating. Very happy with her.

In summation, a great pub experience. Would go again!","Somewhat Positive"
"3GMLHYZ0LEIP0O2H37ST7Z0L59UYUY","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:06 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:06 PDT 2019","","","37TRT2X24RCNVKW67IFWH6OV7BKBJ5","AKSJ3C5O3V9RB","Submitted","Sat Aug 03 11:21:36 PDT 2019","Sat Aug 03 11:38:06 PDT 2019","Tue Aug 06 11:38:06 PDT 2019","","","","990","0% (0/0)","0% (0/0)","0% (0/0)","Went in for a lunch. Steak sandwich was delicious, and the Caesar salad had an absolutely delicious dressing, with a perfect amount of dressing, and distributed perfectly across each leaf. I know I'm going on about the salad ... But it was perfect.

Drink prices were pretty good.

The Server, Dawn, was friendly and accommodating. Very happy with her.

In summation, a great pub experience. Would go again!","Very Positive"
"3GMLHYZ0LEIP0O2H37ST7Z0L59UYUY","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:06 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:06 PDT 2019","","","39RP059MEIEDWS2RAFSOXYGCB5FBM9","A2UQ3T8JW2TDD3","Submitted","Sat Aug 03 11:21:56 PDT 2019","Sat Aug 03 11:22:10 PDT 2019","Tue Aug 06 11:22:10 PDT 2019","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","Went in for a lunch. Steak sandwich was delicious, and the Caesar salad had an absolutely delicious dressing, with a perfect amount of dressing, and distributed perfectly across each leaf. I know I'm going on about the salad ... But it was perfect.

Drink prices were pretty good.

The Server, Dawn, was friendly and accommodating. Very happy with her.

In summation, a great pub experience. Would go again!","Very Positive"
"3GMLHYZ0LEIP0O2H37ST7Z0L59UYUY","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:06 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:06 PDT 2019","","","3A1COHJ8NKG82G39G6S1ERIFMDV8HY","A37YC7R1H04X9P","Submitted","Sat Aug 03 11:21:37 PDT 2019","Sat Aug 03 11:22:14 PDT 2019","Tue Aug 06 11:22:14 PDT 2019","","","","37","0% (0/0)","0% (0/0)","0% (0/0)","Went in for a lunch. Steak sandwich was delicious, and the Caesar salad had an absolutely delicious dressing, with a perfect amount of dressing, and distributed perfectly across each leaf. I know I'm going on about the salad ... But it was perfect.

Drink prices were pretty good.

The Server, Dawn, was friendly and accommodating. Very happy with her.

In summation, a great pub experience. Would go again!","Very Positive"
"3GMLHYZ0LEIP0O2H37ST7Z0L59UYUY","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:06 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:06 PDT 2019","","","3II4UPYCOKSXW4Y3G4QB9XOHORODQ5","A3JP94W2FLW2XH","Submitted","Sat Aug 03 11:21:58 PDT 2019","Sat Aug 03 11:22:35 PDT 2019","Tue Aug 06 11:22:35 PDT 2019","","","","37","0% (0/0)","0% (0/0)","0% (0/0)","Went in for a lunch. Steak sandwich was delicious, and the Caesar salad had an absolutely delicious dressing, with a perfect amount of dressing, and distributed perfectly across each leaf. I know I'm going on about the salad ... But it was perfect.

Drink prices were pretty good.

The Server, Dawn, was friendly and accommodating. Very happy with her.

In summation, a great pub experience. Would go again!","Somewhat Positive"
"3A3KKYU7P322YB28F4JJVSYBHFRWM5","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:06 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:06 PDT 2019","","","336KAV9KYRDJ2WR9APNOQ00FQ9GY2K","A1XPNXTMCXVGDT","Submitted","Sat Aug 03 11:22:15 PDT 2019","Sat Aug 03 11:28:21 PDT 2019","Tue Aug 06 11:28:21 PDT 2019","","","","366","0% (0/0)","0% (0/0)","0% (0/0)","Today was my second out of three sessions I had paid for. Although my first session went well, I could tell Meredith had a particular enjoyment for her male clients over her female. However, I returned because she did my teeth fine and I was pleased with the results. When I went in today, I was in the whitening room with three other gentlemen. My appointment started out well, although, being a person who is in the service industry, I always attend to my female clientele first when a couple arrives. Unbothered by those signs, I waited my turn. She checked on me once after my original 30 minute timer to ask if I was ok. She attended my boyfriend on numerous occasions, as well as the other men, and would exit the room without even asking me or looking to see if I had any irritation. Half way through, another woman had showed up who she was explaining the deals to in the lobby. While she admits timers must be reset half way through the process, she reset my boyfriends, left, rest the gentleman furthest away from me who had time to come in, redeem his deal, get set, and gave his timer done, before me, then left, and at this point my time was at 10 minutes. So, she should have reset it 5 minutes ago, according to her. While I sat there patiently this whole time with major pain in my gums, i watched the time until the lamp shut off. Not only had she reset two others, explained deals to other guest, but she never once checked on my time. When my light turned off, I released the stance of my mouth to a more relaxed state, assuming I was only getting a thirty minute session instead of the usual 45, because she had yet to come in. At this point, the teeth formula was not only burning the gum she neglected for 25 minutes now, but it began to burn my lips. I began squealing and slapping my chair trying to get her attention from the other room in a panic. I was in so much pain, that by the time she entered the room I was already out of my chair. She finally then acknowledged me, and asked if she could put vitamin E on my gum burn (pictured below). At this point, she has treated two other gums burns, while neglecting me, and I was so irritated that I had to suffer, all I wanted was to leave. While I waited for my boyfriend, she kept harassing me about the issue. Saying, ""well burns come with teeth whitening."" While I totally agree, and under justifiable circumstances would not be as irritate, it could have easily been avoid if she had checked on me even a second time, so I could let her know. Not only did she never check on my physical health, she couldn't even take two seconds to reset the timer, which she even admitted to me. Her accuse was that she was coming in to do it, but I had the light off for a solid two minutes before I couldn't stand the pain. She admitted it should be reset every 15 minutes, which means for 25 minutes she did not bother to help me at all. Her guest in the lobby then proceeded to attack me as well, simply because I wanted to leave after the way I was treated. I also expected a refund for not getting a complete session today, due to the neglect, and the fact I won't be returning for my last, she had failed to do that. She was even screaming from the door, and continued to until my boyfriend and I were down the steps. I have never in my life been more appalled by a grown woman's behavior, who claims to be in the business for ""10 years."" Admit your wrongs, but don't make your guest feel unwelcome because you can't do you job properly.","Somewhat Negative"
